dataset,run,depth,method,compatible_family_count,selected_family_counts,path_theory_state,path_backend
"vehicle",8,7,square2cnf,1,"{""Square2Cnf"": 18}","two_sat","TwoSat"
"vehicle",8,7,affine,1,"{""Affine"": 22}","affine_gf2","Gf2Gaussian"
"vehicle",8,7,smart_certified,5,"{""Horn"": 6, ""Unary"": 11}","uncommitted|horn","StructuralHorn"
"vehicle",8,7,cals,5,"{""Horn"": 4, ""Unary"": 1}","horn","StructuralHorn"
"vehicle",8,7,cals_compact_explain,5,"{""Horn"": 7, ""Unary"": 2}","horn","StructuralHorn"
"vehicle",9,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"vehicle",9,5,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"vehicle",9,5,antihorn,1,"{""AntiHorn"": 14}","antihorn","StructuralAntiHorn"
"vehicle",9,5,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"vehicle",9,5,affine,1,"{""Affine"": 18}","affine_gf2","Gf2Gaussian"
"vehicle",9,5,smart_certified,5,"{""Horn"": 2, ""Unary"": 13}","uncommitted|horn","StructuralHorn"
"vehicle",9,5,cals,5,"{""Horn"": 2, ""Unary"": 4}","uncommitted|horn","StructuralHorn"
"vehicle",9,5,cals_compact_explain,5,"{""Horn"": 1, ""Unary"": 5}","uncommitted|horn","StructuralHorn"
"vehicle",9,7,unary,1,"{""Unary"": 25}","uncommitted","StructuralHorn"
"vehicle",9,7,horn,1,"{""Horn"": 22}","horn","StructuralHorn"
"vehicle",9,7,antihorn,1,"{""AntiHorn"": 22}","antihorn","StructuralAntiHorn"
"vehicle",9,7,square2cnf,1,"{""Square2Cnf"": 22}","two_sat","TwoSat"
"vehicle",9,7,affine,1,"{""Affine"": 28}","affine_gf2","Gf2Gaussian"
"vehicle",9,7,smart_certified,5,"{""Horn"": 2, ""Unary"": 20}","uncommitted|horn","StructuralHorn"
"vehicle",9,7,cals,5,"{""Horn"": 3, ""Unary"": 4}","uncommitted|horn","StructuralHorn"
"vehicle",9,7,cals_compact_explain,5,"{""Horn"": 2, ""Unary"": 5}","uncommitted|horn","StructuralHorn"
"vote",0,5,unary,1,"{""Unary"": 12}","uncommitted","StructuralHorn"
"vote",0,5,horn,1,"{""Horn"": 9}","horn","StructuralHorn"
"vote",0,5,antihorn,1,"{""AntiHorn"": 9}","antihorn","StructuralAntiHorn"
"vote",0,5,square2cnf,1,"{""Square2Cnf"": 9}","two_sat","TwoSat"
"vote",0,5,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"vote",0,5,smart_certified,5,"{""Square2Cnf"": 2, ""Unary"": 9}","uncommitted|two_sat","StructuralHorn|TwoSat"
"vote",0,5,cals,5,"{""Unary"": 1}","uncommitted","StructuralHorn"
"vote",0,5,cals_compact_explain,5,"{""Horn"": 1, ""Unary"": 2}","uncommitted|horn","StructuralHorn"
"vote",0,7,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"vote",0,7,horn,1,"{""Horn"": 10}","horn","StructuralHorn"
"vote",0,7,antihorn,1,"{""AntiHorn"": 10}","antihorn","StructuralAntiHorn"
"vote",0,7,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"vote",0,7,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"vote",0,7,smart_certified,5,"{""Square2Cnf"": 2, ""Unary"": 9}","uncommitted|two_sat","StructuralHorn|TwoSat"
"vote",0,7,cals,5,"{""Unary"": 1}","uncommitted","StructuralHorn"
"vote",0,7,cals_compact_explain,5,"{""Horn"": 1, ""Unary"": 2}","uncommitted|horn","StructuralHorn"
"vote",1,5,unary,1,"{""Unary"": 12}","uncommitted","StructuralHorn"
"vote",1,5,horn,1,"{""Horn"": 7}","horn","StructuralHorn"
"vote",1,5,antihorn,1,"{""AntiHorn"": 9}","antihorn","StructuralAntiHorn"
"vote",1,5,square2cnf,1,"{""Square2Cnf"": 8}","two_sat","TwoSat"
"vote",1,5,affine,1,"{""Affine"": 16}","affine_gf2","Gf2Gaussian"
"vote",1,5,smart_certified,5,"{""Affine"": 1, ""Horn"": 4, ""Unary"": 6}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",1,5,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",1,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",1,7,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"vote",1,7,horn,1,"{""Horn"": 9}","horn","StructuralHorn"
"vote",1,7,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"vote",1,7,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"vote",1,7,affine,1,"{""Affine"": 18}","affine_gf2","Gf2Gaussian"
"vote",1,7,smart_certified,5,"{""Affine"": 1, ""Horn"": 5, ""Unary"": 6}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",1,7,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",1,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",2,5,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"vote",2,5,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"vote",2,5,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"vote",2,5,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"vote",2,5,affine,1,"{""Affine"": 11}","affine_gf2","Gf2Gaussian"
"vote",2,5,smart_certified,5,"{""Affine"": 2, ""Horn"": 2, ""Unary"": 10}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",2,5,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",2,5,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",2,7,unary,1,"{""Unary"": 19}","uncommitted","StructuralHorn"
"vote",2,7,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"vote",2,7,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"vote",2,7,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"vote",2,7,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"vote",2,7,smart_certified,5,"{""Affine"": 2, ""Horn"": 2, ""Unary"": 11}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",2,7,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",2,7,cals_compact_explain,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",3,5,unary,1,"{""Unary"": 17}","uncommitted","StructuralHorn"
"vote",3,5,horn,1,"{""Horn"": 16}","horn","StructuralHorn"
"vote",3,5,antihorn,1,"{""AntiHorn"": 16}","antihorn","StructuralAntiHorn"
"vote",3,5,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"vote",3,5,affine,1,"{""Affine"": 17}","affine_gf2","Gf2Gaussian"
"vote",3,5,smart_certified,5,"{""Affine"": 2, ""Horn"": 2, ""Unary"": 13}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",3,5,cals,5,"{""Unary"": 1}","uncommitted","StructuralHorn"
"vote",3,5,cals_compact_explain,5,"{""Unary"": 1}","uncommitted","StructuralHorn"
"vote",3,7,unary,1,"{""Unary"": 21}","uncommitted","StructuralHorn"
"vote",3,7,horn,1,"{""Horn"": 17}","horn","StructuralHorn"
"vote",3,7,antihorn,1,"{""AntiHorn"": 17}","antihorn","StructuralAntiHorn"
"vote",3,7,square2cnf,1,"{""Square2Cnf"": 16}","two_sat","TwoSat"
"vote",3,7,affine,1,"{""Affine"": 20}","affine_gf2","Gf2Gaussian"
"vote",3,7,smart_certified,5,"{""Affine"": 2, ""Horn"": 2, ""Unary"": 13}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",3,7,cals,5,"{""Unary"": 1}","uncommitted","StructuralHorn"
"vote",3,7,cals_compact_explain,5,"{""Unary"": 1}","uncommitted","StructuralHorn"
"vote",4,5,unary,1,"{""Unary"": 15}","uncommitted","StructuralHorn"
"vote",4,5,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"vote",4,5,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"vote",4,5,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"vote",4,5,affine,1,"{""Affine"": 10}","affine_gf2","Gf2Gaussian"
"vote",4,5,smart_certified,5,"{""Affine"": 2, ""Horn"": 2, ""Unary"": 8}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",4,5,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",4,5,cals_compact_explain,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",4,7,unary,1,"{""Unary"": 17}","uncommitted","StructuralHorn"
"vote",4,7,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"vote",4,7,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"vote",4,7,square2cnf,1,"{""Square2Cnf"": 8}","two_sat","TwoSat"
"vote",4,7,affine,1,"{""Affine"": 12}","affine_gf2","Gf2Gaussian"
"vote",4,7,smart_certified,5,"{""Affine"": 3, ""Horn"": 2, ""Unary"": 8}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",4,7,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",4,7,cals_compact_explain,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",5,5,unary,1,"{""Unary"": 12}","uncommitted","StructuralHorn"
"vote",5,5,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"vote",5,5,antihorn,1,"{""AntiHorn"": 11}","antihorn","StructuralAntiHorn"
"vote",5,5,square2cnf,1,"{""Square2Cnf"": 9}","two_sat","TwoSat"
"vote",5,5,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"vote",5,5,smart_certified,5,"{""Horn"": 4, ""Unary"": 7}","uncommitted|horn","StructuralHorn"
"vote",5,5,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",5,5,cals_compact_explain,5,"{""AntiHorn"": 2, ""Unary"": 1}","uncommitted|antihorn","StructuralAntiHorn|StructuralHorn"
"vote",5,7,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"vote",5,7,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"vote",5,7,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"vote",5,7,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"vote",5,7,affine,1,"{""Affine"": 18}","affine_gf2","Gf2Gaussian"
"vote",5,7,smart_certified,5,"{""Horn"": 5, ""Unary"": 7}","uncommitted|horn","StructuralHorn"
"vote",5,7,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",5,7,cals_compact_explain,5,"{""AntiHorn"": 2, ""Unary"": 1}","uncommitted|antihorn","StructuralAntiHorn|StructuralHorn"
"vote",6,5,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"vote",6,5,horn,1,"{""Horn"": 12}","horn","StructuralHorn"
"vote",6,5,antihorn,1,"{""AntiHorn"": 13}","antihorn","StructuralAntiHorn"
"vote",6,5,square2cnf,1,"{""Square2Cnf"": 10}","two_sat","TwoSat"
"vote",6,5,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"vote",6,5,smart_certified,5,"{""AntiHorn"": 2, ""Square2Cnf"": 1, ""Unary"": 10}","uncommitted|antihorn|two_sat","StructuralAntiHorn|StructuralHorn|TwoSat"
"vote",6,5,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",6,5,cals_compact_explain,5,"{""Square2Cnf"": 2, ""Unary"": 2}","two_sat","TwoSat"
"vote",6,7,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"vote",6,7,horn,1,"{""Horn"": 14}","horn","StructuralHorn"
"vote",6,7,antihorn,1,"{""AntiHorn"": 15}","antihorn","StructuralAntiHorn"
"vote",6,7,square2cnf,1,"{""Square2Cnf"": 11}","two_sat","TwoSat"
"vote",6,7,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"vote",6,7,smart_certified,5,"{""AntiHorn"": 2, ""Square2Cnf"": 2, ""Unary"": 10}","uncommitted|antihorn|two_sat","StructuralAntiHorn|StructuralHorn|TwoSat"
"vote",6,7,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",6,7,cals_compact_explain,5,"{""Square2Cnf"": 2, ""Unary"": 2}","two_sat","TwoSat"
"vote",7,5,unary,1,"{""Unary"": 12}","uncommitted","StructuralHorn"
"vote",7,5,horn,1,"{""Horn"": 9}","horn","StructuralHorn"
"vote",7,5,antihorn,1,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"vote",7,5,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"vote",7,5,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"vote",7,5,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 2, ""Unary"": 6}","uncommitted|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"vote",7,5,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",7,5,cals_compact_explain,5,"{""Square2Cnf"": 5, ""Unary"": 1}","two_sat","TwoSat"
"vote",7,7,unary,1,"{""Unary"": 13}","uncommitted","StructuralHorn"
"vote",7,7,horn,1,"{""Horn"": 11}","horn","StructuralHorn"
"vote",7,7,antihorn,1,"{""AntiHorn"": 9}","antihorn","StructuralAntiHorn"
"vote",7,7,square2cnf,1,"{""Square2Cnf"": 9}","two_sat","TwoSat"
"vote",7,7,affine,1,"{""Affine"": 16}","affine_gf2","Gf2Gaussian"
"vote",7,7,smart_certified,5,"{""Affine"": 1, ""AntiHorn"": 2, ""Unary"": 6}","uncommitted|antihorn|affine_gf2","Gf2Gaussian|StructuralAntiHorn|StructuralHorn"
"vote",7,7,cals,5,"{""Square2Cnf"": 1}","two_sat","TwoSat"
"vote",7,7,cals_compact_explain,5,"{""Square2Cnf"": 5, ""Unary"": 1}","two_sat","TwoSat"
"vote",8,5,unary,1,"{""Unary"": 9}","uncommitted","StructuralHorn"
"vote",8,5,horn,1,"{""Horn"": 8}","horn","StructuralHorn"
"vote",8,5,antihorn,1,"{""AntiHorn"": 6}","antihorn","StructuralAntiHorn"
"vote",8,5,square2cnf,1,"{""Square2Cnf"": 8}","two_sat","TwoSat"
"vote",8,5,affine,1,"{""Affine"": 13}","affine_gf2","Gf2Gaussian"
"vote",8,5,smart_certified,5,"{""Horn"": 3, ""Unary"": 5}","uncommitted|horn","StructuralHorn"
"vote",8,5,cals,5,"{""Horn"": 1}","horn","StructuralHorn"
"vote",8,5,cals_compact_explain,5,"{""Horn"": 1}","horn","StructuralHorn"
"vote",8,7,unary,1,"{""Unary"": 10}","uncommitted","StructuralHorn"
"vote",8,7,horn,1,"{""Horn"": 8}","horn","StructuralHorn"
"vote",8,7,antihorn,1,"{""AntiHorn"": 8}","antihorn","StructuralAntiHorn"
"vote",8,7,square2cnf,1,"{""Square2Cnf"": 8}","two_sat","TwoSat"
"vote",8,7,affine,1,"{""Affine"": 15}","affine_gf2","Gf2Gaussian"
"vote",8,7,smart_certified,5,"{""Horn"": 3, ""Unary"": 5}","uncommitted|horn","StructuralHorn"
"vote",8,7,cals,5,"{""Horn"": 1}","horn","StructuralHorn"
"vote",8,7,cals_compact_explain,5,"{""Horn"": 1}","horn","StructuralHorn"
"vote",9,5,unary,1,"{""Unary"": 14}","uncommitted","StructuralHorn"
"vote",9,5,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"vote",9,5,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"vote",9,5,square2cnf,1,"{""Square2Cnf"": 12}","two_sat","TwoSat"
"vote",9,5,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"vote",9,5,smart_certified,5,"{""Affine"": 2, ""Horn"": 2, ""Unary"": 9}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",9,5,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",9,5,cals_compact_explain,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",9,7,unary,1,"{""Unary"": 16}","uncommitted","StructuralHorn"
"vote",9,7,horn,1,"{""Horn"": 13}","horn","StructuralHorn"
"vote",9,7,antihorn,1,"{""AntiHorn"": 12}","antihorn","StructuralAntiHorn"
"vote",9,7,square2cnf,1,"{""Square2Cnf"": 14}","two_sat","TwoSat"
"vote",9,7,affine,1,"{""Affine"": 14}","affine_gf2","Gf2Gaussian"
"vote",9,7,smart_certified,5,"{""Affine"": 2, ""Horn"": 2, ""Unary"": 9}","uncommitted|horn|affine_gf2","Gf2Gaussian|StructuralHorn"
"vote",9,7,cals,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"vote",9,7,cals_compact_explain,5,"{""Square2Cnf"": 3}","two_sat","TwoSat"
"wine1-un",0,5,unary,1,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",0,5,horn,1,"{""Horn"": 5}","horn","StructuralHorn"
"wine1-un",0,5,antihorn,1,"{""AntiHorn"": 5}","antihorn","StructuralAntiHorn"
"wine1-un",0,5,square2cnf,1,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"wine1-un",0,5,affine,1,"{""Affine"": 5}","affine_gf2","Gf2Gaussian"
"wine1-un",0,5,smart_certified,5,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",0,5,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",0,5,cals_compact_explain,5,"{""AntiHorn"": 1}","antihorn","StructuralAntiHorn"
"wine1-un",0,7,unary,1,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",0,7,horn,1,"{""Horn"": 7}","horn","StructuralHorn"
"wine1-un",0,7,antihorn,1,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"wine1-un",0,7,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"wine1-un",0,7,affine,1,"{""Affine"": 7}","affine_gf2","Gf2Gaussian"
"wine1-un",0,7,smart_certified,5,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",0,7,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",0,7,cals_compact_explain,5,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"wine1-un",1,5,unary,1,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",1,5,horn,1,"{""Horn"": 5}","horn","StructuralHorn"
"wine1-un",1,5,antihorn,1,"{""AntiHorn"": 5}","antihorn","StructuralAntiHorn"
"wine1-un",1,5,square2cnf,1,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"wine1-un",1,5,affine,1,"{""Affine"": 5}","affine_gf2","Gf2Gaussian"
"wine1-un",1,5,smart_certified,5,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",1,5,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",1,5,cals_compact_explain,5,"{""Affine"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",1,7,unary,1,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",1,7,horn,1,"{""Horn"": 7}","horn","StructuralHorn"
"wine1-un",1,7,antihorn,1,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"wine1-un",1,7,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"wine1-un",1,7,affine,1,"{""Affine"": 7}","affine_gf2","Gf2Gaussian"
"wine1-un",1,7,smart_certified,5,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",1,7,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",1,7,cals_compact_explain,5,"{""Affine"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",2,5,unary,1,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",2,5,horn,1,"{""Horn"": 5}","horn","StructuralHorn"
"wine1-un",2,5,antihorn,1,"{""AntiHorn"": 5}","antihorn","StructuralAntiHorn"
"wine1-un",2,5,square2cnf,1,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"wine1-un",2,5,affine,1,"{""Affine"": 5}","affine_gf2","Gf2Gaussian"
"wine1-un",2,5,smart_certified,5,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",2,5,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",2,5,cals_compact_explain,5,"{""Affine"": 2}","affine_gf2","Gf2Gaussian"
"wine1-un",2,7,unary,1,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",2,7,horn,1,"{""Horn"": 7}","horn","StructuralHorn"
"wine1-un",2,7,antihorn,1,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"wine1-un",2,7,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"wine1-un",2,7,affine,1,"{""Affine"": 7}","affine_gf2","Gf2Gaussian"
"wine1-un",2,7,smart_certified,5,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",2,7,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",2,7,cals_compact_explain,5,"{""Affine"": 2}","affine_gf2","Gf2Gaussian"
"wine1-un",3,5,unary,1,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",3,5,horn,1,"{""Horn"": 5}","horn","StructuralHorn"
"wine1-un",3,5,antihorn,1,"{""AntiHorn"": 5}","antihorn","StructuralAntiHorn"
"wine1-un",3,5,square2cnf,1,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"wine1-un",3,5,affine,1,"{""Affine"": 5}","affine_gf2","Gf2Gaussian"
"wine1-un",3,5,smart_certified,5,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",3,5,cals,5,"{""Affine"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",3,5,cals_compact_explain,5,"{""Affine"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",3,7,unary,1,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",3,7,horn,1,"{""Horn"": 7}","horn","StructuralHorn"
"wine1-un",3,7,antihorn,1,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"wine1-un",3,7,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"wine1-un",3,7,affine,1,"{""Affine"": 7}","affine_gf2","Gf2Gaussian"
"wine1-un",3,7,smart_certified,5,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",3,7,cals,5,"{""Affine"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",3,7,cals_compact_explain,5,"{""Affine"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",4,5,unary,1,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",4,5,horn,1,"{""Horn"": 5}","horn","StructuralHorn"
"wine1-un",4,5,antihorn,1,"{""AntiHorn"": 5}","antihorn","StructuralAntiHorn"
"wine1-un",4,5,square2cnf,1,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"wine1-un",4,5,affine,1,"{""Affine"": 5}","affine_gf2","Gf2Gaussian"
"wine1-un",4,5,smart_certified,5,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",4,5,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",4,5,cals_compact_explain,5,"{""Affine"": 4}","affine_gf2","Gf2Gaussian"
"wine1-un",4,7,unary,1,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",4,7,horn,1,"{""Horn"": 7}","horn","StructuralHorn"
"wine1-un",4,7,antihorn,1,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"wine1-un",4,7,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"wine1-un",4,7,affine,1,"{""Affine"": 7}","affine_gf2","Gf2Gaussian"
"wine1-un",4,7,smart_certified,5,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",4,7,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",4,7,cals_compact_explain,5,"{""Affine"": 4}","affine_gf2","Gf2Gaussian"
"wine1-un",5,5,unary,1,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",5,5,horn,1,"{""Horn"": 5}","horn","StructuralHorn"
"wine1-un",5,5,antihorn,1,"{""AntiHorn"": 5}","antihorn","StructuralAntiHorn"
"wine1-un",5,5,square2cnf,1,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"wine1-un",5,5,affine,1,"{""Affine"": 6}","affine_gf2","Gf2Gaussian"
"wine1-un",5,5,smart_certified,5,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",5,5,cals,5,"{""Affine"": 5}","affine_gf2","Gf2Gaussian"
"wine1-un",5,5,cals_compact_explain,5,"{""Affine"": 6, ""Unary"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",5,7,unary,1,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",5,7,horn,1,"{""Horn"": 7}","horn","StructuralHorn"
"wine1-un",5,7,antihorn,1,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"wine1-un",5,7,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"wine1-un",5,7,affine,1,"{""Affine"": 9}","affine_gf2","Gf2Gaussian"
"wine1-un",5,7,smart_certified,5,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",5,7,cals,5,"{""Affine"": 5}","affine_gf2","Gf2Gaussian"
"wine1-un",5,7,cals_compact_explain,5,"{""Affine"": 6, ""Unary"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",6,5,unary,1,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",6,5,horn,1,"{""Horn"": 5}","horn","StructuralHorn"
"wine1-un",6,5,antihorn,1,"{""AntiHorn"": 5}","antihorn","StructuralAntiHorn"
"wine1-un",6,5,square2cnf,1,"{""Square2Cnf"": 5}","two_sat","TwoSat"
"wine1-un",6,5,affine,1,"{""Affine"": 5}","affine_gf2","Gf2Gaussian"
"wine1-un",6,5,smart_certified,5,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",6,5,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",6,5,cals_compact_explain,5,"{""Affine"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",6,7,unary,1,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",6,7,horn,1,"{""Horn"": 7}","horn","StructuralHorn"
"wine1-un",6,7,antihorn,1,"{""AntiHorn"": 7}","antihorn","StructuralAntiHorn"
"wine1-un",6,7,square2cnf,1,"{""Square2Cnf"": 7}","two_sat","TwoSat"
"wine1-un",6,7,affine,1,"{""Affine"": 7}","affine_gf2","Gf2Gaussian"
"wine1-un",6,7,smart_certified,5,"{""Unary"": 7}","uncommitted","StructuralHorn"
"wine1-un",6,7,cals,5,"{}","uncommitted","StructuralHorn"
"wine1-un",6,7,cals_compact_explain,5,"{""Affine"": 1}","affine_gf2","Gf2Gaussian"
"wine1-un",7,5,unary,1,"{""Unary"": 5}","uncommitted","StructuralHorn"
"wine1-un",7,5,horn,1,"{""Horn"": 6}","horn","StructuralHorn"
"wine1-un",7,5,antihorn,1,"{""AntiHorn"": 5}","antihorn","StructuralAntiHorn"
